Year,Age,Total
1968,1,3483048.56
1968,2,3579659.34
1968,3,3796490.45
1968,4,3969795.02
1968,5,4033599.93
1968,6,4121995.34
1968,7,4145889.23
1968,8,4057051.82
1968,9,4115024
1968,10,4254331.99
1968,11,4069531.76
1968,12,3996611.11
1968,13,3923167.62
1968,14,3916936.81
1968,15,3799648.81
1968,16,3665994.97
1968,17,3566690.41
1968,18,3508501.37
1968,19,3449580.82
1968,20,3533131.51
1968,21,3097805.48
1968,22,2636484.93
1968,23,2669471.23
1968,24,2874276.71
1968,25,2769964.39
1968,26,2508186.3
1968,27,2401183.56
1968,28,2322556.17
1968,29,2283542.47
1968,30,2331619.17
1968,31,2187032.88
1968,32,2184501.37
1968,33,2140575.35
1968,34,2170441.09
1968,35,2215427.39
1968,36,2256947.94
1968,37,2288958.9
1968,38,2327438.35
1968,39,2374438.35
1968,40,2414953.42
1968,41,2445468.49
1968,42,2464972.6
1968,43,2478969.86
1968,44,2482490.41
1968,45,2464509.17
1968,46,2421075.44
1968,47,2366149.92
1968,48,2309589.28
1968,49,2255463.81
1968,50,2211344.84
1968,51,2179953.53
1968,52,2153326.87
1968,53,2122798.64
1968,54,2088166.28
1968,55,2051603.39
1968,56,2014109.73
1968,57,1969096.81
1968,58,1916482.7
1968,59,1856418.17
1968,60,1784978.7
1968,61,1696310.41
1968,62,1611487.96
1968,63,1539964.38
1968,64,1479362.14
1968,65,1428742.56
1968,66,1391072.33
1968,67,1353621.68
1968,68,1304832
1968,69,1247936.69
1968,70,1190962.9
1968,71,1137901.76
1968,72,1082881.06
1968,73,1026133.21
1968,74,966661.69
1968,75,900574.52
1968,76,824185.2
1968,77,745209.6
1968,78,669711.85
1968,79,598832.04
1968,80,529985.02
1968,81,477980.54
1968,82,427097.4
1968,83,374487.18
1968,84,313272.25
1968,85,264365.59
1968,86,215492.89
1968,87,181837.64
1968,88,140165.67
1968,89,110611.79
1968,90,87536.65
1968,91,69468.5
1968,92,52995.07
1968,93,37705.16
1968,94,26663.71
1968,95,19794.48
1968,96,13099.25
1968,97,9406.87
1968,98,6099.8
1968,99,3837.19
1968,100,2531.97
1968,101,1621.94
1968,102,987.41
1968,103,669.23
1968,104,444.37
1968,105,288.59
1968,106,204.2
1968,107,143.99
1968,108,110.45
1968,109,65.42
1968,110+,229.91
1969,0,3389538.25
1969,1,3388190.98
1969,2,3418027.91
1969,3,3601128.47
1969,4,3846841.54
1969,5,3959030.76
1969,6,4042891.88
1969,7,4138334.69
1969,8,4087197.91
1969,9,4100845.16
1969,10,4263781.48
1969,11,4143162.98
1969,12,4092901.84
1969,13,3992325.46
1969,14,4007351.48
1969,15,3903412.46
1969,16,3767478.05
1969,17,3682126.02
1969,18,3573676.71
1969,19,3480002.74
1969,20,3433093.15
1969,21,3446654.8
1969,22,3120336.98
1969,23,2638443.83
1969,24,2773947.94
1969,25,2856775.34
1969,26,2745964.39
1969,27,2540698.63
1969,28,2410183.56
1969,29,2319556.17
1969,30,2399065.76
1969,31,2235098.63
1969,32,2197032.88
1969,33,2168501.37
1969,34,2182591.79
1969,35,2166939.72
1969,36,2211928.76
1969,37,2255950.68
1969,38,2290460.27
1969,39,2330441.09
1969,40,2376942.46
1969,41,2416953.42
1969,42,2442465.75
1969,43,2456969.86
1969,44,2467468.49
1969,45,2469117.56
1969,46,2447914.17
1969,47,2405800.73
1969,48,2355604.31
1969,49,2303540.88
1969,50,2251097
1969,51,2208357.73
1969,52,2176812.47
1969,53,2146218.53
1969,54,2109256.5
1969,55,2069355.75
1969,56,2028889.78
1969,57,1982876.45
1969,58,1929914.09
1969,59,1875050.92
1969,60,1818190.36
1969,61,1744467.56
1969,62,1665821.89
1969,63,1594528.11
1969,64,1529414.46
1969,65,1465511.61
1969,66,1412606.12
1969,67,1367670.81
1969,68,1318375.11
1969,69,1260477.67
1969,70,1200231.49
1969,71,1143165.17
1969,72,1084810.73
1969,73,1023836.97
1969,74,963371.32
1969,75,905361.64
1969,76,839422.1
1969,77,764467.67
1969,78,687778.14
1969,79,615232.39
1969,80,581017.84
1969,81,482501.87
1969,82,431863.18
1969,83,381282.65
1969,84,330491.89
1969,85,273170.83
1969,86,227483.48
1969,87,182978.62
1969,88,152183.14
1969,89,115370.35
1969,90,89312.26
1969,91,69665.63
1969,92,54337.7
1969,93,40425.46
1969,94,28317.2
1969,95,19538.12
1969,96,14325.12
1969,97,9316.86
1969,98,6585.77
1969,99,4213.06
1969,100,2631
1969,101,1742.93
1969,102,1124.38
1969,103,697.82
1969,104,461.16
1969,105,299.87
1969,106,192.96
1969,107,148.57
1969,108,103.56
1969,109,82.51
1969,110+,227.78
1970,0,3460913.11
1970,1,3373464.15
1970,2,3330332.18
1970,3,3449748.31
1970,4,3656513.12
1970,5,3839816.49
1970,6,3976505.2
1970,7,4056533.63
1970,8,4078656.32
1970,9,4128907.41
1970,10,4263434.05
1970,11,4142343.32
1970,12,4170153.32
1970,13,4097608.61
1970,14,4074264.95
1970,15,4000118.55
1970,16,3875837.29
1970,17,3786660.27
1970,18,3697161.64
1970,19,3567736.99
1970,20,3480536.99
1970,21,3338547.95
1970,22,3489178.08
1970,23,3125386.3
1970,24,2740961.64
1970,25,2768983.56
1970,26,2843805.48
1970,27,2794997.26
1970,28,2550200
1970,29,2405178.08
1970,30,2447567.13
1970,31,2288046.58
1970,32,2249109.58
1970,33,2186046.58
1970,34,2227030.14
1970,35,2177087.68
1970,36,2177476.71
1970,37,2221956.16
1970,38,2245917.8
1970,39,2294460.27
1970,40,2384076.72
1970,41,2377438.35
1970,42,2410446.57
1970,43,2416920.54
1970,44,2435443.83
1970,45,2463972.83
1970,46,2443046.66
1970,47,2419209.69
1970,48,2411962.51
1970,49,2357156.49
1970,50,2350768.18
1970,51,2262557.61
1970,52,2193148.83
1970,53,2143948.43
1970,54,2113709.81
1970,55,2091447.24
1970,56,2042790.3
1970,57,1999642.96
1970,58,1940030.65
1970,59,1889489.63
1970,60,1871278.37
1970,61,1778838.16
1970,62,1713005.93
1970,63,1630958.84
1970,64,1577906.95
1970,65,1519144.76
1970,66,1450808.46
1970,67,1391805.23
1970,68,1306070.36
1970,69,1285825.68
1970,70,1238663.08
1970,71,1146067.81
1970,72,1071363.04
1970,73,1018308.92
1970,74,969722.49
1970,75,911771.36
1970,76,842269.26
1970,77,780604.57
1970,78,698058.58
1970,79,624965.85
1970,80,590108.89
1970,81,530177
1970,82,436960
1970,83,386563.19
1970,84,337550.43
1970,85,289096.55
1970,86,236138.64
1970,87,193987.35
1970,88,154090.5
1970,89,126281.87
1970,90,93899.27
1970,91,71644.63
1970,92,54901.66
1970,93,41935.36
1970,94,30556.58
1970,95,21016.1
1970,96,14221.15
1970,97,10194.32
1970,98,6482.74
1970,99,4573.89
1970,100,2921.92
1970,101,1820.07
1970,102,1190
1970,103,769.04
1970,104,510.04
1970,105,340.26
1970,106,212.58
1970,107,135.59
1970,108,107.15
1970,109,72.41
1970,110+,242.6
1971,0,3555126.02
1971,1,3445120.54
1971,2,3322572.61
1971,3,3371405.47
1971,4,3511380.83
1971,5,3656726.02
1971,6,3866282.19
1971,7,3998942.46
1971,8,4003421.91
1971,9,4131410.95
1971,10,4299095.89
1971,11,4139000
1971,12,4175000
1971,13,4184024.66
1971,14,4178210.96
1971,15,4072578.09
1971,16,3975619.17
1971,17,3898145.2
1971,18,3807641.09
1971,19,3719679.45
1971,20,3592268.49
1971,21,3386583.56
1971,22,3394561.65
1971,23,3511175.35
1971,24,3258452.06
1971,25,2743446.57
1971,26,2760465.75
1971,27,2901295.89
1971,28,2804495.9
1971,29,2556736.99
1971,30,2544698.63
1971,31,2329065.76
1971,32,2309054.8
1971,33,2240602.73
1971,34,2252038.36
1971,35,2223038.36
1971,36,2188553.43
1971,37,2188452.05
1971,38,2211487.67
1971,39,2254931.5
1971,40,2353339.73
1971,41,2384580.83
1971,42,2373452.05
1971,43,2385493.15
1971,44,2396950.68
1971,45,2432917.8
1971,46,2439526.03
1971,47,2417509.59
1971,48,2425443.83
1971,49,2419093.15
1971,50,2399427.39
1971,51,2362673.97
1971,52,2243123.28
1971,53,2155567.13
1971,54,2106495.89
1971,55,2093468.49
1971,56,2065542.47
1971,57,2017019.18
1971,58,1962553.43
1971,59,1908531.51
1971,60,1883923.28
1971,61,1839128.76
1971,62,1752553.43
1971,63,1682616.44
1971,64,1616046.58
1971,65,1568049.32
1971,66,1503578.09
1971,67,1427049.32
1971,68,1327608.22
1971,69,1271408.22
1971,70,1255956.16
1971,71,1184605.48
1971,72,1074046.58
1971,73,1007986.3
1971,74,967969.86
1971,75,922008.22
1971,76,854539.73
1971,77,789005.48
1971,78,722564.39
1971,79,641041.1
1971,80,595714.26
1971,81,540299.41
1971,82,481544.66
1971,83,392507.62
1971,84,343669.05
1971,85,297034.48
1971,86,251220.04
1971,87,202834.96
1971,88,164649.22
1971,89,128981.6
1971,90,104017.72
1971,91,75887.07
1971,92,57112.82
1971,93,42991.06
1971,94,32141.06
1971,95,23010.87
1971,96,15462.11
1971,97,10314.25
1971,98,7332.66
1971,99,4592.05
1971,100,3231.58
1971,101,2021.9
1971,102,1257.66
1971,103,852.57
1971,104,552.61
1971,105,367.75
1971,106,252.31
1971,107,166.24
1971,108,94.95
1971,109,79.78
1971,110+,247.3
1972,0,3453095.89
1972,1,3528106.85
1972,2,3394624.65
1972,3,3364575.35
1972,4,3432402.74
1972,5,3512879.46
1972,6,3684720.54
1972,7,3900789.04
1972,8,3948928.76
1972,9,4073931.5
1972,10,4294893.16
1972,11,4177605.48
1972,12,4170989.04
1972,13,4193000
1972,14,4260515.07
1972,15,4179213.7
1972,16,4048580.83
1972,17,3993616.43
1972,18,3905126.02
1972,19,3843660.27
1972,20,3757684.93
1972,21,3519279.45
1972,22,3435550.68
1972,23,3413556.17
1972,24,3658147.95
1972,25,3252945.21
1972,26,2729449.31
1972,27,2812961.64
1972,28,2903276.71
1972,29,2837030.13
1972,30,2699224.66
1972,31,2425698.63
1972,32,2353567.13
1972,33,2298054.8
1972,34,2306109.58
1972,35,2250035.62
1972,36,2220534.25
1972,37,2191556.17
1972,38,2187947.94
1972,39,2229498.63
1972,40,2271435.61
1972,41,2351328.77
1972,42,2386082.2
1972,43,2363446.57
1972,44,2378498.63
1972,45,2384449.31
1972,46,2418917.8
1972,47,2430526.03
1972,48,2407005.48
1972,49,2436454.79
1972,50,2401578.09
1972,51,2403438.35
1972,52,2351172.6
1972,53,2226126.02
1972,54,2130068.5
1972,55,2079994.52
1972,56,2069969.86
1972,57,2040545.21
1972,58,1989019.18
1972,59,1942060.28
1972,60,1861013.7
1972,61,1864942.46
1972,62,1820131.5
1972,63,1743550.69
1972,64,1674112.33
1972,65,1602043.84
1972,66,1548545.21
1972,67,1472575.35
1972,68,1385550.69
1972,69,1277608.22
1972,70,1202898.63
1972,71,1211468.49
1972,72,1128101.37
1972,73,1022052.06
1972,74,951986.3
1972,75,913468.49
1972,76,873010.96
1972,77,806542.47
1972,78,749008.22
1972,79,677558.91
1972,80,597948.35
1972,81,545762.87
1972,82,491109.22
1972,83,433618.47
1972,84,349364.67
1972,85,302167.09
1972,86,258049.31
1972,87,215640.43
1972,88,171905.14
1972,89,137692.16
1972,90,106134
1972,91,84282.65
1972,92,60396.84
1972,93,44267.45
1972,94,32759.89
1972,95,24120.94
1972,96,16962.44
1972,97,11091.28
1972,98,7219.8
1972,99,5149.35
1972,100,3233.07
1972,101,2273.13
1972,102,1398.4
1972,103,870.18
1972,104,588.56
1972,105,396.41
1972,106,262.61
1972,107,182.2
1972,108,120.21
1972,109,65.17
1972,110+,261.04
1973,0,3216756.16
1973,1,3414082.19
1973,2,3481112.33
1973,3,3439128.76
1973,4,3424575.35
1973,5,3432901.37
1973,6,3536873.98
1973,7,3723726.02
1973,8,3842279.45
1973,9,4026939.72
1973,10,4225416.43
1973,11,4182909.58
1973,12,4201594.52
1973,13,4189490.41
1973,14,4263994.52
1973,15,4265021.92
1973,16,4157717.81
1973,17,4063575.35
1973,18,3990106.85
1973,19,3958654.79
1973,20,3877142.46
1973,21,3675147.94
1973,22,3532715.07
1973,23,3443526.03
1973,24,3540528.77
1973,25,3649145.21
1973,26,3232424.66
1973,27,2777441.09
1973,28,2800441.09
1973,29,2958304.11
1973,30,2973526.02
1973,31,2580224.66
1973,32,2449695.89
1973,33,2340561.65
1973,34,2366054.8
1973,35,2300101.37
1973,36,2242526.03
1973,37,2223531.51
1973,38,2185043.84
1973,39,2212454.79
1973,40,2249002.74
1973,41,2260421.91
1973,42,2352326.03
1973,43,2373580.83
1973,44,2360953.42
1973,45,2364997.26
1973,46,2370449.31
1973,47,2410920.54
1973,48,2416520.55
1973,49,2426517.81
1973,50,2407939.72
1973,51,2413087.68
1973,52,2390936.98
1973,53,2336175.34
1973,54,2200624.65
1973,55,2102567.13
1973,56,2057495.89
1973,57,2045969.86
1973,58,2012043.84
1973,59,1973526.03
1973,60,1881542.47
1973,61,1855030.14
1973,62,1847443.83
1973,63,1810632.87
1973,64,1732547.95
1973,65,1658610.96
1973,66,1580041.1
1973,67,1515542.47
1973,68,1431073.98
1973,69,1335550.69
1973,70,1199591.78
1973,71,1166909.59
1973,72,1152465.75
1973,73,1080608.22
1973,74,966052.06
1973,75,896986.3
1973,76,867473.97
1973,77,826010.96
1973,78,769046.58
1973,79,700002.74
1973,80,637554.41
1973,81,547368.42
1973,82,495997.46
1973,83,442053.3
1973,84,386107.01
1973,85,307869.56
1973,86,262857.44
1973,87,221580.26
1973,88,183023.14
1973,89,143817.85
1973,90,113230.07
1973,91,86104.03
1973,92,67245.52
1973,93,47313.13
1973,94,33668.95
1973,95,24549.84
1973,96,17680.78
1973,97,12203.97
1973,98,7864.27
1973,99,5060.63
1973,100,3562.44
1973,101,2221.34
1973,102,1541.06
1973,103,983.61
1973,104,599.67
1973,105,392.09
1973,106,263.21
1973,107,184.59
1973,108,130.69
1973,109,95.34
1973,110+,250.95
1974,0,3096413.69
1974,1,3168745.2
1974,2,3374095.89
1974,3,3529117.8
1974,4,3499128.76
1974,5,3423572.61
1974,6,3452895.89
1974,7,3579879.46
1974,8,3658216.43
1974,9,3927287.67
1974,10,4166923.28
1974,11,4124430.13
1974,12,4199400
1974,13,4222600
1974,14,4256484.93
1974,15,4273000
1974,16,4247027.4
1974,17,4171720.55
1974,18,4057076.72
1974,19,4063131.5
1974,20,3990167.12
1974,21,3785654.79
1974,22,3660134.24
1974,23,3528706.85
1974,24,3552002.74
1974,25,3530528.77
1974,26,3622147.95
1974,27,3281936.99
1974,28,2751424.65
1974,29,2875468.49
1974,30,3079767.12
1974,31,2849010.95
1974,32,2602221.92
1974,33,2432189.04
1974,34,2408060.28
1974,35,2353545.21
1974,36,2285591.79
1974,37,2244024.66
1974,38,2210526.03
1974,39,2216556.17
1974,40,2234457.53
1974,41,2227989.04
1974,42,2260923.28
1974,43,2338323.29
1974,44,2375084.94
1974,45,2345950.68
1974,46,2350997.26
1974,47,2364452.05
1974,48,2392915.06
1974,49,2444531.51
1974,50,2386000
1974,51,2426950.68
1974,52,2399586.31
1974,53,2378441.09
1974,54,2310676.71
1974,55,2172123.28
1974,56,2081068.5
1974,57,2033997.26
1974,58,2017471.23
1974,59,2002553.43
1974,60,1900008.22
1974,61,1888060.28
1974,62,1839032.88
1974,63,1837441.09
1974,64,1798131.5
1974,65,1716046.58
1974,66,1635109.59
1974,67,1544536.99
1974,68,1474545.21
1974,69,1380572.61
1974,70,1246035.62
1974,71,1172605.48
1974,72,1106909.59
1974,73,1110473.97
1974,74,1025109.59
1974,75,912054.8
1974,76,854991.78
1974,77,820473.97
1974,78,792517.81
1974,79,716041.1
1974,80,637746.71
1974,81,584333.17
1974,82,497960.07
1974,83,446432.97
1974,84,394046.48
1974,85,340126.88
1974,86,267965.02
1974,87,226022.52
1974,88,188010.04
1974,89,152848.01
1974,90,118044.84
1974,91,91607.83
1974,92,68671.26
1974,93,52328.41
1974,94,36019.24
1974,95,25103.12
1974,96,17979.33
1974,97,12660.47
1974,98,8565.15
1974,99,5486.56
1974,100,3487.9
1974,101,2410.81
1974,102,1517.03
1974,103,1054.89
1974,104,665.29
1974,105,414.73
1974,106,264.33
1974,107,181.8
1974,108,136.54
1974,109,95.82
1974,110+,260.82
1975,0,3108619.17
1975,1,3040402.74
1975,2,3139260.27
1975,3,3424095.89
1975,4,3591123.28
1975,5,3498131.5
1975,6,3441572.61
1975,7,3501906.84
1975,8,3509375.35
1975,9,3749224.65
1975,10,4055772.6
1975,11,4077942.46
1975,12,4134923.28
1975,13,4223904.1
1975,14,4286095.89
1975,15,4270994.52
1975,16,4260008.22
1975,17,4262528.77
1975,18,4161208.22
1975,19,4146597.26
1975,20,4092112.32
1975,21,3899156.16
1975,22,3764150.68
1975,23,3656643.83
1975,24,3626200
1975,25,3544509.59
1975,26,3505030.14
1975,27,3674643.84
1975,28,3235898.63
1975,29,2846452.05
1975,30,2974443.83
1975,31,2957789.04
1975,32,2871013.69
1975,33,2581720.55
1975,34,2503200
1975,35,2391057.54
1975,36,2333539.73
1975,37,2288095.9
1975,38,2227520.55
1975,39,2251539.73
1975,40,2242564.39
1975,41,2204947.94
1975,42,2229991.78
1975,43,2244419.17
1975,44,2343830.14
1975,45,2358583.57
1975,46,2332452.05
1975,47,2347501.37
1975,48,2342446.57
1975,49,2429427.39
1975,50,2392517.81
1975,51,2414013.7
1975,52,2412950.68
1975,53,2391093.15
1975,54,2353942.46
1975,55,2281676.71
1975,56,2153128.76
1975,57,2059572.61
1975,58,2007000
1975,59,2013978.08
1975,60,1915534.25
1975,61,1920528.77
1975,62,1875065.76
1975,63,1828032.88
1975,64,1822936.98
1975,65,1780630.13
1975,66,1691043.84
1975,67,1597608.22
1975,68,1505539.73
1975,69,1423545.21
1975,70,1280057.54
1975,71,1230052.06
1975,72,1111602.74
1975,73,1069915.07
1975,74,1056476.71
1975,75,972610.96
1975,76,874561.65
1975,77,809495.89
1975,78,792482.19
1975,79,736515.07
1975,80,649696.41
1975,81,586375.55
1975,82,533693.43
1975,83,450300.73
1975,84,399158.08
1975,85,348506.63
1975,86,297468.8
1975,87,231641.75
1975,88,192598.27
1975,89,158086.27
1975,90,126578.8
1975,91,96227.5
1975,92,73561.39
1975,93,53953.52
1975,94,40347.83
1975,95,27167.77
1975,96,18466.97
1975,97,13021.37
1975,98,8983.85
1975,99,6016.72
1975,100,3738.36
1975,101,2425.9
1975,102,1631.09
1975,103,1031.87
1975,104,722.32
1975,105,446.74
1975,106,296.5
1975,107,195.01
1975,108,130.79
1975,109,101.65
1975,110+,269.08
1976,0,3133950.68
1976,1,3042602.73
1976,2,3018909.58
1976,3,3188257.53
1976,4,3485087.67
1976,5,3590621.91
1976,6,3514126.02
1976,7,3497580.83
1976,8,3425895.89
1976,9,3605882.2
1976,10,3864202.74
1976,11,3978284.93
1976,12,4080928.76
1976,13,4160421.91
1976,14,4281893.16
1976,15,4304597.26
1976,16,4261495.89
1976,17,4273501.37
1976,18,4244019.18
1976,19,4268235.62
1976,20,4163583.57
1976,21,4001624.65
1976,22,3876156.16
1976,23,3765654.79
1976,24,3749638.35
1976,25,3623205.48
1976,26,3520010.96
1976,27,3556030.14
1976,28,3608126.03
1976,29,3373487.68
1976,30,2926926.02
1976,31,2864956.16
1976,32,2980789.04
1976,33,2847005.48
1976,34,2659227.4
1976,35,2482693.15
1976,36,2367052.06
1976,37,2339043.84
1976,38,2267589.05
1976,39,2278032.88
1976,40,2282545.21
1976,41,2205052.06
1976,42,2207947.94
1976,43,2211490.41
1976,44,2254424.65
1976,45,2326328.77
1976,46,2345583.57
1976,47,2331454.79
1976,48,2321495.89
1976,49,2386956.16
1976,50,2366912.32
1976,51,2429528.77
1976,52,2399010.96
1976,53,2407452.05
1976,54,2366591.78
1976,55,2324441.09
1976,56,2265178.08
1976,57,2133128.76
1976,58,2033572.61
1976,59,2009008.22
1976,60,1914964.38
1976,61,1950553.43
1976,62,1910531.51
1976,63,1864065.76
1976,64,1810528.77
1976,65,1803432.87
1976,66,1754630.13
1976,67,1651539.73
1976,68,1560109.59
1976,69,1455542.47
1976,70,1311528.77
1976,71,1276073.98
1976,72,1166547.95
1976,73,1080112.33
1976,74,1017917.81
1976,75,1004978.08
1976,76,941120.55
1976,77,830561.65
1976,78,784997.26
1976,79,733978.08
1976,80,669599.21
1976,81,599830.26
1976,82,537268.78
1976,83,484462.49
1976,84,404874.32
1976,85,355686.49
1976,86,307762.1
1976,87,259458.19
1976,88,199508.11
1976,89,163747.92
1976,90,132397.75
1976,91,104437.3
1976,92,78310.39
1976,93,58585.67
1976,94,42220.85
1976,95,31057.34
1976,96,20532.58
1976,97,13623.13
1976,98,9348.98
1976,99,6373.52
1976,100,4244.52
1976,101,2596.12
1976,102,1672.28
1976,103,1114.34
1976,104,698.51
1976,105,495.99
1976,106,303.16
1976,107,210.71
1976,108,142.21
1976,109,93.95
1976,110+,278.4
1977,0,3197723.29
1977,1,3055934.24
1977,2,3024605.47
1977,3,3067410.95
1977,4,3244753.42
1977,5,3484087.67
1977,6,3602616.44
1977,7,3576635.61
1977,8,3412065.76
1977,9,3526400
1977,10,3706364.39
1977,11,3797720.54
1977,12,3972775.34
1977,13,4106430.13
1977,14,4210912.32
1977,15,4301895.9
1977,16,4296600
1977,17,4269989.04
1977,18,4244482.19
1977,19,4365030.14
1977,20,4272715.07
1977,21,4076079.46
1977,22,3976619.17
1977,23,3878153.42
1977,24,3851139.72
1977,25,3750643.83
1977,26,3598704.11
1977,27,3569005.48
1977,28,3474506.85
1977,29,3785145.21
1977,30,3443986.31
1977,31,2826438.35
1977,32,2886953.42
1977,33,2953789.04
1977,34,2934024.65
1977,35,2632717.81
1977,36,2452682.19
